id,name,node1,node2,weight,normalized_weight
4991697,Beach Boulevard,769417436,2592829089,0.0005871000000041704,58
13279828,San Simon Lane,122567553,122567556,0.00031879999998807307,31
13279828,San Simon Lane,122567556,1991109409,0.00019160000000795208,19
13280471,Jalon Road,122572768,122572770,0.0007059999999938782,70
13280471,Jalon Road,4028917820,122572774,0.0001239999999995689,12
13281212,Talbot Drive,122578438,122578442,0.0010474999999985357,104
13281212,Talbot Drive,122578442,122578444,0.0009921999999988884,99
13281212,Talbot Drive,122578444,122578446,0.0009984000000073934,99
13281971,Hornell Street,122585025,927499380,0.0007887000000081912,78
13282764,Corley Drive,122590935,122590938,0.0013454000000052702,134
13282764,Corley Drive,122590938,122590940,0.0013147000000017783,131
13283771,Bora Drive,122598221,122598223,0.000954399999990585,95
13283771,Bora Drive,122598223,122598225,0.001036999999996624,103
13283780,Bora Drive,122598240,122598243,0.0011553000000006364,115
13283780,Bora Drive,122598243,122598245,0.0011216000000047188,112
13283780,Bora Drive,122598245,122598247,0.0014754999999979646,147
13283780,Bora Drive,122598247,1990637562,0.001211999999995328,121
13283780,Bora Drive,1990637562,122598249,0.00022730000000592554,22
13284932,Manzanares Road,122602465,122602468,0.0011144999999999072,111
13285438,West Diane Way,122782305,122782303,0.0008305999999933533,83
13285438,West Diane Way,122782303,122782301,0.0008325999999954092,83
13287043,Steprock Drive,122612628,122612629,0.0010486999999983482,104
13287043,Steprock Drive,122612629,122612631,0.0010709000000019842,107
13287405,Fairhope Drive,122614898,122614901,0.0023348000000069646,233
13287407,Fairhope Drive,122614910,122614913,0.0009250999999963483,92
13287407,Fairhope Drive,122614913,122614917,0.0010047999999969193,100
13287468,Ash Street,122615308,122615316,0.0017605999999972255,176
13287784,Weeks Drive,122616931,122616933,0.0010094999999950005,100
13287784,Weeks Drive,122616933,122616934,0.0009513000000040961,95
13287845,Elm Street,122563736,122615312,0.00032850000000195223,32
13288515,Cliffwood Avenue,122620902,3575439820,0.00011709999999709453,11
13288515,Cliffwood Avenue,3575439820,122620904,0.0004738000000088505,47
13288515,Cliffwood Avenue,122620909,122620913,0.0006365999999928817,63
13288515,Cliffwood Avenue,122620913,122620916,0.0006421000000074173,64
13288540,Henshaw Circle,122621071,3629886863,0.00014829999999932397,14
13288617,West Romneya Drive,122850012,122637545,0.000847099999987222,84
13288617,West Romneya Drive,122637545,122850015,0.000827399999991485,82
13288617,West Romneya Drive,122850015,1909140151,0.0008170000000120581,81
13288617,West Romneya Drive,1909140151,122850018,0.00013289999999699376,13
13288617,West Romneya Drive,122816445,122816460,0.0002399000000039564,23
13288617,West Romneya Drive,122674471,122700144,0.0010780999999937535,107
13288617,West Romneya Drive,122700144,122777460,0.0008862000000036119,88
13288617,West Romneya Drive,122777460,122850024,0.00039629999999846177,39
13288617,West Romneya Drive,122850024,122850026,0.000773999999992725,77
13288617,West Romneya Drive,122850026,122828463,0.001430800000008503,143
13288619,South Berkley Street,122621643,122621646,0.0002484999999978754,24
13288625,Cedar Avenue,122621714,122621717,0.0011508999999989555,115
13288631,Cedar Avenue,122621748,122621750,0.0007679999999865572,76
13288631,Cedar Avenue,122621750,122621752,0.0004261999999926047,42
13288672,Moonstone Street,122622103,122622106,0.0024345000000067785,243
13288674,Moonstone Street,3643230208,122622113,0.00042210000000153514,42
13288752,East Glendora Avenue,122622492,122622494,0.0006594000000035294,65
13288752,East Glendora Avenue,122622494,122622495,0.0014855999999952019,148
13288752,East Glendora Avenue,122622495,122622497,0.0008754000000052997,87
13288752,East Glendora Avenue,122622497,122622499,0.0008434000000008268,84
13288752,East Glendora Avenue,122622499,122622501,0.0008642000000023131,86
13288752,East Glendora Avenue,122622501,122622502,0.0008689000000003944,86
13288797,Wesley Drive,122622777,122622781,0.0018204000000068277,182
13288823,Ponce Avenue,122622898,122622902,0.0009318000000035909,93
13288823,Ponce Avenue,122622902,122622907,0.0009004000000061296,90
13288823,Ponce Avenue,122622907,122622909,0.0008740999999830024,87
13288839,Fireside Drive,122622970,122603436,0.0006689000000008605,66
13288839,Fireside Drive,122603436,7316897306,0.0001607999999890808,16
13288840,Fireside Drive,122622979,122622981,0.0007269000000036385,72
13288876,North Foxfire Street,122623179,122623181,0.001353699999988578,135
13288895,Zehner Way,122623285,122623290,0.0008067999999923359,80
13288928,Vallejo Street,122623707,122623709,0.0007213999999962084,72
13288930,Vallejo Street,122623719,122623721,0.0006265999999897076,62
13288930,Vallejo Street,122623721,122623723,0.0004601999999991335,46
13289014,South Rio Vista Street,122624273,122624274,0.0004507999999958656,45
13289014,South Rio Vista Street,122624274,1832529003,0.0007464999999982069,74
13289014,South Rio Vista Street,1832529003,122624278,0.0006535000000127411,65
13289014,South Rio Vista Street,122624278,122624281,0.0007920999999981859,79
13289014,South Rio Vista Street,122624281,122624284,0.00041949999999246756,41
13289014,South Rio Vista Street,122624284,122624287,0.0003812000000067428,38
13289014,South Rio Vista Street,122624287,122624293,0.001041999999998211,104
13289014,South Rio Vista Street,122624293,122624298,0.001046099999996386,104
13289023,Maertin Lane,122624380,122624382,0.0023497000000105572,234
13289123,East Eastwood Drive,122625075,122625077,0.0010079000000118299,100
13289149,Haiber Way,122625212,122625214,0.0006765999999913674,67
13289305,Badlona Drive,122625918,122602453,0.0012905000000102973,129
13289305,Badlona Drive,122602453,122625921,0.0013657999999878712,136
13289305,Badlona Drive,122625923,122625925,0.0022068999999902417,220
13289398,Marie Street,122626465,122626468,0.0020812999999932913,208
13289424,Kentucky Avenue,122626580,122626582,0.0007617999999993685,76
13289427,East Figwood Lane,122626588,122626591,0.0008199000000104206,81
13289431,Kentucky Avenue,122626596,122626601,0.0007425000000012005,74
13289431,Kentucky Avenue,122626601,122626602,0.0007514999999855831,75
13289437,Saint James Place,122626628,122626630,0.000763799999994319,76
13289529,De Jur Street,122626989,122626990,0.0004660999999899218,46
13289529,De Jur Street,122626990,122626992,0.0009867000000056692,98
13289529,De Jur Street,122626992,122626995,0.0007767999999970243,77
13289529,De Jur Street,122626995,122626997,0.0009972000000004755,99
13289543,Tuffree Boulevard,122627066,122627071,0.002443799999994667,244
13289543,Tuffree Boulevard,122627071,122627073,0.0007024999999956094,70
13289543,Tuffree Boulevard,122627073,2297677179,0.0004626000000058639,46
13289547,West Knepp Avenue,122627097,122627099,0.003998599999988528,399
13289547,West Knepp Avenue,122627099,122627102,0.0008541000000121812,85
13289572,Vassar Way,122623027,122627260,0.000579000000008989,57
13289583,South Agate Street,122627324,122627327,0.002077699999993854,207
13289583,South Agate Street,122627327,122627330,0.0004630000000034329,46
13289588,Superior Avenue,122627346,122627349,0.0010520000000084906,105
13289588,Superior Avenue,122627349,122627351,0.0010782000000020275,107
13289612,Cobb Avenue,122627475,122627477,0.0009407000000010157,94
13289642,Wimbleton Lane,122627630,122627632,0.001208400000002996,120
13289665,Shadburn Avenue,122627741,122627743,0.0008888999999925318,88
13289665,Shadburn Avenue,122627743,122627745,0.0008526999999958207,85
13289665,Shadburn Avenue,122627745,122627747,0.0008516000000042823,85
13289676,East Parkside Avenue,122627794,122627797,0.0029001999999991313,290
13289699,Collette Way,9644352845,4028916984,0.0002691999999910877,26
13289715,South Raymond Avenue,122628024,122624941,0.000366899999995951,36
13289732,Younger Drive,122623561,3573352795,0.00014459999999871798,14
13289766,Park View Drive,122628274,122628277,0.0010033000000078118,100
13289771,South Carousel Street,122628290,122628291,0.0006824999999963666,68
13289929,Madonna Drive,122629180,122629182,0.0009359000000088713,93
13289929,Madonna Drive,122629182,122629183,0.0009076999999848567,90
13289929,Madonna Drive,122629183,122629185,0.000804100000003416,80
13289929,Madonna Drive,122629187,122629189,0.0008522000000112939,85
13289947,Estero Road,122629285,122629287,0.0010121999999839204,101
13290113,Belford Avenue,122630186,122630189,0.0010380000000012046,103
13290113,Belford Avenue,122630189,122630191,0.0003623999999931016,36
13290113,Belford Avenue,122630191,122630193,0.0006835000000009472,68
13290113,Belford Avenue,122630193,122630195,0.00034170000000699474,34
13290113,Belford Avenue,122630195,122630197,0.00039759999999944284,39
13290113,Belford Avenue,122630197,122630198,0.0007446999999913828,74
13290235,East Fir Street,122630925,122630928,0.0017071999999984655,170
13290246,San Marino Drive,1977515489,122631006,0.00022569999998722778,22
13290248,San Marino Drive,122631030,122631033,0.001082599999996603,108
13290248,San Marino Drive,122631033,122631035,0.0010413000000042416,104
13290248,San Marino Drive,122631035,122631046,0.001082199999999034,108
13290248,San Marino Drive,122631046,122631052,0.001091299999998796,109
13290248,San Marino Drive,122631052,122631056,0.0014142999999933181,141
13290248,San Marino Drive,122631056,122631060,0.0013103000000000975,131
13290248,San Marino Drive,122631060,122631063,0.001585200000008058,158
13290248,San Marino Drive,122631066,622231234,0.0006799000000015099,67
13290248,San Marino Drive,622231234,122631069,0.00016240000000067312,16
13290270,North Leeward Way,122631218,122631221,0.00014780000000058635,14
13290287,Melrose Street,3902739231,122623461,0.0001344999999872698,13
13290289,Melrose Avenue,122631398,122631404,0.003201899999986324,320
13290389,Hickory Street,122631795,122631797,0.0013039999999975294,130
13290389,Hickory Street,122631797,122621708,0.0012999000000064598,129
13290465,Guadalupe Lane,122632018,122632020,0.0004443000000051711,44
13290465,Guadalupe Lane,122632020,122632023,0.000560000000000116,56
13290465,Guadalupe Lane,122632023,122632025,0.000932599999984518,93
13290466,South Kings Court Drive,122626421,122632042,0.00032329999999802794,32
13290466,South Kings Court Drive,122632042,122632044,0.0008254999999905976,82
13290474,North Breckenridge Street,122632087,122632090,0.0009532999999990466,95
13290474,North Breckenridge Street,122632090,122632092,0.0004940000000104305,49
13290474,North Breckenridge Street,122632092,8017319650,9.119999998574713e-05,9
13290526,West Valley View Drive,122632502,122632505,0.00038020000000216214,38
13290554,Amber Valley Drive,122632619,122632620,0.0011160999999901833,111
13290554,Amber Valley Drive,122632638,122632641,0.0009334000000080778,93
13290586,Devoy Drive,122632879,122632881,0.0023224999999911233,232
13290641,Everglade Circle,122633165,122633167,0.00104069999999723,104
13290668,South Verde Street,122625542,122633338,0.0008906999999922505,89
13290668,South Verde Street,122633338,122633340,0.0010583000000039533,105
13290847,West Victoria Avenue,122634515,122634517,0.0013331999999977029,133
13290847,West Victoria Avenue,122634517,122634519,0.0008647999999951139,86
13290847,West Victoria Avenue,122634519,122634521,0.0008753000000112365,87
13290847,West Victoria Avenue,122634521,122634523,0.0008361999999948466,83
13290847,West Victoria Avenue,122634523,122634525,0.0008620000000121308,86
13290847,West Victoria Avenue,122634527,122634530,0.0008374000000017645,83
13290931,Hartford Avenue,122635023,122635026,0.0005540000000010536,55
13290939,Hartford Avenue,122635043,122635045,0.0027919000000053984,279
13290939,Hartford Avenue,122635047,2297677196,0.00011579999999611346,11
13290939,Hartford Avenue,122635049,122635052,0.00231420000000071,231
13290939,Hartford Avenue,122635052,122635054,0.0004044999999948118,40
13290950,North Larch Street,122635085,122635087,0.0009025999999963119,90
13291009,South Laramie Street,122635508,122635516,0.0007027999999991152,70
13291009,South Laramie Street,122635516,122635518,0.0007000000000019213,70
13291009,South Laramie Street,122635518,122635520,0.0007453999999924577,74
13291022,North Raleigh Street,122635681,122635683,0.0018156999999874301,181
13291054,Cannon Lane,122635996,122635999,0.0006354000000001747,63
13291058,East Bell Avenue,122636017,122636019,0.0006362000000024182,63
13291058,East Bell Avenue,122636019,122636023,0.00018520000000421533,18
13291058,East Bell Avenue,122636023,122636026,0.0011694999999960487,116
13291072,East North Street,122636122,122636125,0.001021399999999062,102
13291072,East North Street,122636125,122636128,0.000970099999996421,97
13291084,Adlena Place,122636208,122636211,0.0008526000000017575,85
13291091,Kingsway Avenue,122636264,122622106,0.0008654999999961888,86
13291091,Kingsway Avenue,122622106,122636266,0.0008888000000126794,88
13291091,Kingsway Avenue,122636266,122636268,0.0009007999999965932,90
13291162,South West Street,122634027,2907835162,0.00017950000000155342,17
13291200,Via Ingreso,122636873,122636874,0.0011281000000025188,112
13291200,Via Ingreso,122636874,7675762295,0.0004792999999949643,47
13291200,Via Ingreso,7675762295,122636877,0.0002132000000045764,21
13291214,East Elm Street,122636919,122636921,0.001509499999997388,150
13291214,East Elm Street,122636921,122636924,0.0014176000000034605,141
13291214,East Elm Street,122636929,122636932,0.0013985999999945875,139
13291214,East Elm Street,122636932,122636934,0.0014174000000082287,141
13291214,East Elm Street,122636934,122636936,0.001449600000000828,144
13291214,East Elm Street,122636936,122621705,0.0011608999999879188,116
13291214,East Elm Street,122621705,122621733,0.0004497000000114326,44
13291214,East Elm Street,122621733,122636938,0.0008063999999876614,80
13291214,East Elm Street,122636938,122636940,0.001088899999999171,108
13291216,East Elm Street,122636950,122636953,0.004227999999990573,422
13291216,East Elm Street,122636953,122636956,0.0032490000000109376,324
13291219,East Elm Street,122819097,122628705,0.0005956999999838786,59
13291219,East Elm Street,122628705,122636971,0.0009423000000055026,94
13291219,East Elm Street,122636971,122636973,0.001208400000002996,120
13291219,East Elm Street,122636973,122636975,0.00195340000000499,195
13291219,East Elm Street,122636975,122636980,0.0019908000000015136,199
13291239,South Marjan Street,122637087,122637090,0.0005256999999971868,52
13291239,South Marjan Street,122637090,122637093,0.000749900000009518,74
13291243,South Marjan Street,122637119,122637122,0.002083900000002359,208
13291243,South Marjan Street,122637122,122637124,0.0007988000000054285,79
13291243,South Marjan Street,122637124,122637127,0.0007942000000085159,79
13291243,South Marjan Street,122637127,122637129,0.0007893999999950552,78
13291382,East Hilda Street,122637863,122635535,0.0005504999999956794,55
13291396,Santa Marta Circle,3573352802,1870653652,0.00013430000000624887,13
13291396,Santa Marta Circle,1870653652,1870653656,0.0001464000000055421,14
13291438,West Beacon Avenue,122638158,122638160,0.0037830999999926007,378
13291472,Big Bear Circle,122638330,3629887115,0.00011469999999036418,11
13291492,Lake Crest Drive,122638484,122638487,0.0005109999999959314,51
13291492,Lake Crest Drive,122638487,122638490,0.0005089000000069177,50
13291492,Lake Crest Drive,122638490,122638493,0.0005021000000127174,50
13291569,North Hartman Street,122638935,122638938,0.0009944000000032815,99
13291569,North Hartman Street,122638938,122638941,0.0010252999999948997,102
13291574,West Elm Avenue,122638981,122638983,0.0019389999999930296,193
13291577,West Elm Avenue,122627289,122638993,0.0008985000000052423,89
13291577,West Elm Avenue,122638993,122638996,0.000752299999994932,75
13291577,West Elm Avenue,122639001,122639003,0.0008613999999980138,86
13291579,West Elm Avenue,122639015,122639017,0.0028977999999995063,289
13291581,West Elm Avenue,122639027,122639029,0.004020499999995764,402
13291583,West Elm Avenue,122639049,122639052,0.0013484000000048013,134
13291589,West Elm Avenue,122639078,122639080,0.0008654999999961888,86
13291604,South Blake Street,122639146,122639148,0.0007718999999966059,77
13291692,Flower Avenue,122639711,122639713,0.0008484999999964771,84
13291692,Flower Avenue,122639713,122639715,0.0008369000000030269,83
13291692,Flower Avenue,122639715,122639717,0.0008353999999926032,83
13291692,Flower Avenue,122639717,122639718,0.0008612999999968451,86
13291694,North Carousel Street,122639722,122639724,0.0018389000000027522,183
13291779,Mintwood Lane,122640471,122640474,0.00017740000000543432,17
13291794,West Malvern Avenue,122640572,122640575,0.002202799999999172,220
13291794,West Malvern Avenue,122640575,122640579,0.002179800000000398,217
13291900,Baldwin Circle,122641270,3629887105,0.00012900000000115597,12
13291954,Serrano Place,122634425,122641618,0.0009548000000094703,95
13291993,El Dorado Street,122642006,122642010,0.002201299999995854,220
13292018,Glenroy Avenue,122642162,122642165,0.0008505000000056384,85
13292018,Glenroy Avenue,122642165,122642167,0.001558799999997973,155
13292094,West Huntington Avenue,122642761,122642764,0.003205600000001141,320
13292095,West Huntington Avenue,7134757254,6877973607,0.00018769999999790343,18
13292260,Brookhaven Avenue,122644907,122644910,0.00025850000000104956,25
13292260,Brookhaven Avenue,122644910,122644913,0.0010700999999997407,107
13292260,Brookhaven Avenue,122644913,122644917,0.001031400000002236,103
13292260,Brookhaven Avenue,122644917,122622898,0.00045310000000142736,45
13292260,Brookhaven Avenue,122622898,122644918,0.0013475000000013893,134
13292260,Brookhaven Avenue,122644918,122644920,0.0005061999999895761,50
13292260,Brookhaven Avenue,122644920,122644921,0.0002610000000089485,26
13292349,Hayford Street,122578452,122645536,0.000862900000001332,86
13292349,Hayford Street,122645536,122614922,0.0008995999999967808,89
13292428,Madison Avenue,122646163,122646166,0.0006992000000067833,69
13292507,Trumpet Avenue,122646670,122646672,0.00034819999999768925,34
13292507,Trumpet Avenue,122646672,122646674,0.0005275999999909686,52
13292507,Trumpet Avenue,122646674,122646675,0.0008377999999993335,83
13292507,Trumpet Avenue,122646679,122646681,0.0008924999999848637,89
13292732,North Highland Avenue,122648121,122648123,0.0011013000000019701,110
13292757,Dallas Drive,122648228,122648231,0.0007234000000053697,72
13292757,Dallas Drive,122648231,122648233,0.000724299999994571,72
13292757,Dallas Drive,122648233,122648234,0.0007118000000048141,71
13292757,Dallas Drive,122648234,122648235,0.0007383000000018569,73
13292757,Dallas Drive,122648235,122648236,0.0011836000000045033,118
13292757,Dallas Drive,122648236,122648242,0.000964800000005539,96
13292786,Mohican Drive,122648503,122648505,0.0008314000000098076,83
13292822,North Dahlia Drive,2007754905,122604493,0.00022039999999634574,22
13292862,North Central Avenue,122648994,122648996,0.0011338999999992438,113
13292862,North Central Avenue,122648996,122648999,0.0009115999999949054,91
13292862,North Central Avenue,122648999,122649000,0.0017818999999974494,178
13292862,North Central Avenue,122649000,122649002,0.00013030000000924247,13
13292862,North Central Avenue,122649002,122649005,0.001682499999994036,168
13292862,North Central Avenue,122649005,122649007,0.0006755999999938922,67
13292972,Gregory Avenue,122649790,122649792,0.0008607999999981075,86
13292984,West Baker Avenue,122649842,122649849,0.0008800999999962755,88
13292984,West Baker Avenue,122649849,122649852,0.0008640999999940391,86
13292986,West Baker Avenue,122649868,122649871,0.0018445999999912033,184
13292986,West Baker Avenue,122649871,122649874,0.0023579000000069072,235
13292986,West Baker Avenue,122649874,122649877,0.002090699999996559,209
13292986,West Baker Avenue,122649877,122649879,0.0015177999999949066,151
13293031,Milneburg Street,122650162,122650164,0.0007093999999909784,70
13293031,Milneburg Street,122650164,122650166,0.0007463999999970383,74
13293031,Milneburg Street,122650166,122650168,0.0007235000000065384,72
13293093,Yardley Street,122650460,122650461,0.0008248000000037337,82
13293093,Yardley Street,122650461,122650462,0.0007373999999913394,73
13293093,Yardley Street,122650462,122650464,0.000752000000005637,75
13293150,Redcoach Lane,122650714,122650716,0.001187100000002772,118
13293150,Redcoach Lane,122650716,122650719,0.0010320999999962055,103
13293150,Redcoach Lane,122650719,1710318376,0.0008627000000132057,86
13293150,Redcoach Lane,1710318376,1710318497,0.0008815999999924884,88
13293154,Pintail Drive,122650739,122650741,0.0005817000000050143,58
13293157,Sunkist Street,122650744,122650745,0.0018511999999972772,185
13293174,Cumberland Circle,122650889,122650891,0.001472999999997171,147
13293174,Cumberland Circle,122650891,122650893,0.0009628999999975463,96
13293174,Cumberland Circle,122650893,122650897,0.0009570999999937158,95
13293174,Cumberland Circle,122650897,122650898,0.0009666000000052577,96
13293190,South Neptune Street,122651030,122651032,0.002646100000006868,264
13293294,Honeywood Court,122651711,122651714,0.0007919999999970173,79
13293314,San Anselmo Lane,122651916,3106220292,0.0001875999999896294,18
13293326,Helmcrest Drive,122622970,122652038,0.001100799999996127,110
13293326,Helmcrest Drive,122652038,122652044,0.0011432000000084486,114
13293552,North Lotus Street,122653555,122653559,0.0007130999999986898,71
13293571,East Blackwood Lane,122653727,122653730,0.0004580000000018458,45
13293617,South Rose Street,122654066,122654067,0.0006417000000027429,64
13293709,La Paloma Avenue,122654745,122654750,0.002902500000004693,290
13293803,Encinitas Street,122655467,122649148,0.0007201999999892905,72
13293803,Encinitas Street,122649148,122655469,0.0014081999999859818,140
13293814,Rolling Hills Drive,122635026,122650741,0.0029207000000113226,292
13293814,Rolling Hills Drive,122650741,122655560,0.0015081999999964069,150
13293814,Rolling Hills Drive,122655560,3615443885,0.0017024999999861734,170
13293814,Rolling Hills Drive,3615443885,122655563,0.00010750000001280569,10
13293841,North Pecan Place,122655844,122655848,0.0007602000000019871,76
13293906,Summersworth Place,122656392,122656397,0.0004439000000004967,44
13293953,Bonavista Lane,122656671,122656675,0.0010751000000013278,107
13293953,Bonavista Lane,122656675,122656678,0.00033159999999554657,33
13293953,Bonavista Lane,122656678,122656680,0.0007120000000000459,71
13293953,Bonavista Lane,122656680,122656681,0.0005426999999968984,54
13294129,South Barnett Street,122657728,122657732,0.0009394000000000347,93
13294132,South Barnett Street,122657739,122657741,0.0037906000000020867,379
13294155,Manzanita Drive,122657913,122657917,0.0012965999999963174,129
13294155,Manzanita Drive,122657917,122657919,0.001186099999991086,118
13294155,Manzanita Drive,122657919,122657921,0.0021962000000002035,219
13294155,Manzanita Drive,122657921,122657924,0.0006479000000041424,64
13294155,Manzanita Drive,122657924,122657927,0.0003844000000086112,38
13294155,Manzanita Drive,122657927,122657929,0.0010804999999933784,108
13294314,North Roanne Street,122659153,122659140,0.0007247999999862031,72
13294314,North Roanne Street,122659140,122659142,0.0007148000000043453,71
13294314,North Roanne Street,122659142,122659144,0.0007358999999951266,73
13294314,North Roanne Street,122659144,122659148,0.000690699999999822,69
13294384,Pine Avenue,2243337103,2243337109,0.00016470000000623486,16
13294425,South Valley Street,122659723,122638513,0.0007577999999952567,75
13294425,South Valley Street,122638513,122639003,0.0007234999999994329,72
13294425,South Valley Street,122639003,122659724,0.001693599999995854,169
13294425,South Valley Street,122659724,122659727,0.0007189999999965835,71
13294425,South Valley Street,122659729,122659731,0.000809399999994298,80
13294425,South Valley Street,122659731,122659734,0.0007542000000029248,75
13294425,South Valley Street,122659734,122638150,0.0007985000000019227,79
13294425,South Valley Street,122638150,122659736,0.0007954000000012229,79
13294465,Oakland Drive,122659941,122659944,0.000885500000002537,88
13294465,Oakland Drive,122659944,122659946,0.0008739000000090869,87
13294465,Oakland Drive,122659946,122659948,0.0008538999999956332,85
13294465,Oakland Drive,122659948,122659950,0.0008797999999998751,87
13294465,Oakland Drive,122659950,122626465,0.0008525000000005889,85
13294465,Oakland Drive,122659955,122659960,0.0007024999999956094,70
13294465,Oakland Drive,122659960,122659965,0.0007199999999940587,71
13294472,Margaret Street,122660032,122660034,0.000675399999991555,67
13294517,South Bettes Place,122660281,122660283,0.0007238999999898965,72
13294591,West Peppertree Drive,122661372,122661374,0.00042859999999222964,42
13294648,Live Oak Street,122661734,122622674,0.0004863999999926705,48
13294648,Live Oak Street,122622674,602092543,0.0005852999999973463,58
13294648,Live Oak Street,602092543,122622667,0.00011019999999462016,11
13294648,Live Oak Street,122622667,602092544,0.0005097000000091612,50
13294648,Live Oak Street,602092544,122661736,0.00011159999999676984,11
13294681,La Marr Lane,122661911,122661914,0.0003257000000118637,32
13294735,Handel Drive,122662216,122662218,0.0006377999999997996,63
13294794,Iris Avenue,122662667,122662673,0.0010641000000077838,106
13294796,Excelsior Drive,122662671,122662672,0.0008441999999959648,84
13294796,Excelsior Drive,122662672,122662675,0.0009055000000088853,90
13294796,Excelsior Drive,122662683,1856468071,0.0006743000000000166,67
13294796,Excelsior Drive,1856468071,4028917794,0.0001968999999917287,19
13294799,Excelsior Drive,122662695,122662698,0.0010156000000023369,101
13294809,South Walnut Street,122662777,122662780,0.0007161999999993895,71
13294811,South Walnut Street,122662823,122662826,0.0003523000000029697,35
13294905,North Glen View Drive,122663437,122663438,0.0022785000000027367,227
13294969,Monroe Place,122663882,122663883,0.0009039999999984616,90
13294987,North Evergreen Street,122663998,122664000,0.0007254999999943834,72
13294987,North Evergreen Street,122664000,122664002,0.0007317999999898461,73
13294989,North Evergreen Street,1832518314,122664013,0.001913399999999399,191
13294995,Rose Avenue,122664050,122664054,0.001813300000002016,181
13294995,Rose Avenue,122664054,122664057,0.0007528999999948383,75
13295036,Hillcrest Road,122664337,3554563086,0.00011429999999990059,11
13295091,South Balcom Avenue,122664986,122664988,0.002005800000006275,200
13295104,South Kellogg Avenue,122665109,122665111,0.0015752000000048838,157
13295136,West Rene Drive,122665423,122665426,0.000824199999996722,82
13295136,West Rene Drive,122665426,122665429,0.0010716999999900167,107
13295436,North Boden Drive,122667438,122667440,0.0009993999999906578,99
13295475,East Water Street,122667681,122667683,0.00036529999999856955,36
13295486,Orbiter Street,4077307057,122667759,0.00014880000000516702,14
13295520,Cedar Drive,122667969,122667973,0.0007720999999918376,77
13295520,Cedar Drive,122667973,122667976,0.0007754000000019801,77
13295539,North Redondo Drive East,122668120,122668123,0.0018034000000000106,180
13295661,Pierce Drive,122668776,122668778,0.000428099999993492,42
13295661,Pierce Drive,122668778,122668781,0.0007000000000019213,70
13295661,Pierce Drive,1870653659,122668786,0.00014170000000035543,14
13295661,Pierce Drive,122668786,1870653651,0.00013259999999348793,13
13295661,Pierce Drive,1870653651,122668788,0.0006811999999953855,68
13295661,Pierce Drive,122668788,122668790,0.000701000000006502,70
13295661,Pierce Drive,122668790,122668793,0.00039619999999729316,39
13295661,Pierce Drive,122668793,122668797,0.00034590000000633836,34
13295661,Pierce Drive,122668797,122668800,0.0010602999999989038,106
13295716,West Alexis Avenue,122669017,122669024,0.0019463000000001784,194
13295716,West Alexis Avenue,122669024,122669026,0.0009507000000041899,95
13295716,West Alexis Avenue,122669026,122669027,0.0008391999999943778,83
13295732,Laurelwood Avenue,122669131,122669132,0.001860699999987503,186
13295732,Laurelwood Avenue,122669132,122627071,0.0009287999999969543,92
13295738,North Nevin Lane,122669155,122669157,0.0007966999999879931,79
13295744,Wilson Street,122669195,122669198,0.0007084000000006085,70
13295744,Wilson Street,122669198,122669200,0.0007098000000027582,70
13295840,West Chartres Street,1923609207,122669789,0.0001976000000070144,19
13295910,Empire Street,122670196,122670198,0.0007668000000009556,76
13295950,Palm Street,122670494,2477990237,0.0004500000000007276,45
13295950,Palm Street,2477990237,122670497,0.0001356000000001245,13
13295996,Locust Drive,122670776,122670778,0.0007167999999992958,71
13295996,Locust Drive,122670778,122670780,0.0006948999999991656,69
13295996,Locust Drive,122670780,122670783,0.000725300000006257,72
13295996,Locust Drive,122670783,122670785,0.0007267999999953645,72
13295996,Locust Drive,122670785,122670786,0.0004703000000105817,47
13295996,Locust Drive,122670786,2055216462,0.0009853000000035195,98
13295996,Locust Drive,2055216462,122670787,0.0003711000000095055,37
13295996,Locust Drive,122670787,122670793,0.0004682000000073572,46
13295996,Locust Drive,122670793,122670798,0.0007769999999993615,77
13295996,Locust Drive,122670798,122670801,0.0007762000000042235,77
13296015,Aruba Drive,122670847,122670849,0.0003014999999990664,30
13296035,Torida Way,122670938,122670942,0.0030907000000084395,309
13296041,Tahoe Avenue,122670973,122670975,0.0005489000000054034,54
13296041,Tahoe Avenue,122670975,122625234,0.0008583999999913772,85
13296060,Lewis Place,122671054,122671056,0.000500399999992851,50
13296121,East Francis Avenue,122671360,122671362,0.002217399999999259,221
13296132,East Francis Avenue,122671420,122671423,0.0008843000000027246,88
13296132,East Francis Avenue,122671423,122671424,0.0008734000000032438,87
13296132,East Francis Avenue,122671424,122671425,0.0006390999999936753,63
13296132,East Francis Avenue,122671425,1863945699,0.00022979999999250822,22
13296132,East Francis Avenue,1863945699,122671427,0.0008843000000169354,88
13296168,East Tryon Avenue,122671648,122671650,0.0006609999999938054,66
13296252,South Ohio Street,8622437199,122672139,0.002889900000006662,288
13296252,South Ohio Street,122672139,122672141,0.002914499999995712,291
13296318,South Broder Street,122672510,122672512,0.0008057000000079029,80
13296361,North Basque Avenue,122672700,122672702,0.0005434000000050787,54
13296361,North Basque Avenue,122672702,122672705,0.0004023999999986927,40
13296446,North Lincoln Avenue,122673314,122673316,0.0020686000000011973,206
13296466,San Pasqual Circle,122673416,122673422,0.0036543000000008874,365
13296503,South Dexford Drive,122659950,122673647,0.0019362000000029411,193
13296508,North Resh Street,122673667,122673670,0.002994700000002126,299
